Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Amul Yogurt 200g,Dairy,29.28,789,Spring,8.9,29.7,13-06-2024,24-02-2025
Haldiram's Namkeen 400g,Snacks,25.36,609,Monsoon,7.4,9.2,28-08-2024,18-08-2025
Parle Chocolate 50g,Snacks,43.44,912,Monsoon,6.1,29.1,03-01-2025,13-12-2025
Tata Tea Tea 1kg,Beverages,16.42,648,Autumn,12,5.7,21-01-2025,21-06-2025
Harpic Dishwash Liquid 500g,Household,37.51,223,Monsoon,13.1,20.2,06-03-2025,18-09-2025
Lizol Floor Cleaner 250g,Household,13.43,964,Spring,9.5,15.1,05-10-2024,04-10-2025
Britannia Biscuits 50g,Snacks,31.69,933,Summer,19.4,6.4,12-12-2024,06-07-2025
Red Bull Soft Drink 100g,Beverages,20.59,38,Winter,17.9,12.2,30-09-2024,11-03-2025
Camlin Notebook 150g,Stationery,27.92,697,Monsoon,14.7,20.7,16-09-2024,17-05-2025
Lizol Detergent Powder 750g,Household,22.75,577,Winter,3.8,13.2,26-01-2025,30-12-2025
Mother Dairy Milk 200g,Dairy,40.21,949,Monsoon,18.6,29.2,24-02-2025,28-06-2025
ITC Chips 500g,Snacks,26.4,707,Monsoon,9.6,7.3,10-10-2024,01-10-2025
Camlin Pen 300g,Stationery,29.29,528,Monsoon,6.7,8.9,06-11-2024,16-04-2025
Britannia Biscuits 750g,Snacks,16.11,675,Monsoon,10.5,3,01-06-2024,19-10-2024
Cello Marker 200g,Stationery,47.9,363,Monsoon,17.6,6,23-05-2024,09-12-2024
Red Bull Tea 250g,Beverages,17.39,153,Autumn,8.4,21.9,24-05-2024,20-12-2024
Harpic Detergent Powder 750g,Household,18.55,656,Winter,7,8.5,29-12-2024,16-09-2025
Camlin Pencil 150g,Stationery,44.15,872,Summer,4.4,4.8,01-06-2024,05-05-2025
ITC Biscuits 50g,Snacks,29.91,176,Summer,16.8,8.1,22-05-2024,21-03-2025
Red Bull Tea 500g,Beverages,13.56,596,Summer,19,7.3,07-09-2024,11-03-2025
Red Bull Energy Drink 150g,Beverages,17.68,892,Monsoon,19.8,21.9,14-08-2024,19-05-2025
Dove Toothpaste 50g,Personal Care,21.79,842,Monsoon,9.7,18.4,04-04-2025,07-01-2026
Classmate Marker 500g,Stationery,17.6,575,Autumn,15.5,9.9,01-07-2024,05-10-2024
Camlin Highlighter 150g,Stationery,10.53,546,Spring,15,2.8,15-09-2024,06-02-2025
Cello Notebook 100g,Stationery,47.19,513,Summer,10.6,21.4,31-08-2024,22-07-2025
Britannia Chocolate 400g,Snacks,32.51,140,Spring,7.6,24,12-07-2024,25-03-2025
Red Bull Tea 150g,Beverages,19.05,845,Monsoon,4.1,18.1,06-01-2025,12-04-2025
Classmate Notebook 200g,Stationery,27.69,76,Monsoon,15.1,4.7,09-04-2025,25-10-2025
Mother Dairy Cheese 750g,Dairy,40.75,816,Summer,12.3,24.7,21-08-2024,17-06-2025
Britannia Chocolate 500g,Snacks,29.77,125,Spring,4.5,1.4,15-11-2024,17-07-2025
ITC Cookies 100g,Snacks,41.99,163,Monsoon,19.7,5.3,14-03-2025,01-10-2025
Dove Body Lotion 50g,Personal Care,28.02,560,Winter,2.6,20.1,10-12-2024,10-03-2025
Bru Juice 200g,Beverages,15.73,272,Spring,10.1,2.9,21-11-2024,21-09-2025
Red Bull Tea 750g,Beverages,21.96,569,Spring,4.3,12.6,06-11-2024,19-03-2025
Parle Chips 400g,Snacks,47.31,346,Winter,2.5,16,19-10-2024,22-01-2025
Surf Excel Toilet Cleaner 150g,Household,39.34,955,Summer,7.1,17.2,10-10-2024,08-07-2025
Patanjali Shampoo 500g,Personal Care,33.3,153,Spring,14.9,4.3,16-06-2024,07-01-2025
Himalaya Soap 300g,Personal Care,15.25,473,Spring,16.5,4,12-07-2024,12-01-2025
Lizol Floor Cleaner 100g,Household,10.95,156,Spring,10,26.3,27-11-2024,01-06-2025
Surf Excel Detergent Powder 500g,Household,28.27,996,Monsoon,3,21.2,12-06-2024,23-09-2024
Camlin Pen 150g,Stationery,24.55,22,Winter,12.5,3.9,04-04-2025,14-07-2025
Parle Chocolate 300g,Snacks,44.35,379,Winter,11.8,5.7,26-12-2024,28-09-2025
Britannia Chocolate 250g,Snacks,37.38,132,Winter,6.5,18.2,22-10-2024,29-01-2025
Amul Paneer 750g,Dairy,47,330,Monsoon,17.2,7.6,26-03-2025,10-01-2026
Navneet Marker 500g,Stationery,47.95,12,Winter,14.3,18.8,01-04-2025,21-12-2025
Britannia Cookies 400g,Snacks,34.67,213,Monsoon,15.5,29.7,06-07-2024,15-02-2025
Vim Dishwash Liquid 50g,Household,19.77,422,Summer,11.5,10.8,05-07-2024,09-06-2025
Parle Chips 50g,Snacks,30.93,519,Winter,12,1.2,28-11-2024,25-09-2025
Paperboat Soft Drink 300g,Beverages,32.98,545,Monsoon,6.4,24.2,18-03-2025,07-08-2025
Classmate Marker 750g,Stationery,36.06,561,Autumn,3.5,21.6,29-03-2025,30-09-2025
Paperboat Juice 150g,Beverages,11.61,308,Spring,19.7,15.1,02-01-2025,27-08-2025
Patanjali Toothpaste 50g,Personal Care,11.8,456,Autumn,14.7,21.1,15-11-2024,13-02-2025
Classmate Highlighter 150g,Stationery,10.27,649,Spring,7.2,7.1,02-04-2025,13-08-2025
Dove Body Lotion 1kg,Personal Care,17.29,178,Winter,3.2,5.6,31-10-2024,18-03-2025
Red Bull Energy Drink 500g,Beverages,43.42,89,Winter,14.8,11.5,21-07-2024,19-01-2025
ITC Namkeen 1kg,Snacks,30.38,77,Autumn,11.2,29.7,26-01-2025,16-12-2025
Himalaya Body Lotion 400g,Personal Care,19.83,421,Monsoon,11.4,12.6,23-09-2024,10-08-2025
Britannia Namkeen 200g,Snacks,5.52,657,Spring,18.8,8.7,10-08-2024,13-01-2025
Surf Excel Detergent Powder 250g,Household,18.1,500,Winter,2.6,15,18-08-2024,22-03-2025
Colgate Body Lotion 750g,Personal Care,46.09,171,Spring,12.5,1.1,19-12-2024,26-06-2025
Amul Yogurt 750g,Dairy,11.51,35,Monsoon,10,8.6,22-09-2024,20-09-2025
Amul Cheese 250g,Dairy,5.06,94,Winter,9.4,18.3,14-06-2024,17-12-2024
Paperboat Tea 1kg,Beverages,26.07,598,Summer,6.8,25.7,18-02-2025,24-06-2025
Tata Tea Soft Drink 50g,Beverages,29.88,898,Autumn,19.7,15.2,18-02-2025,25-10-2025
Patanjali Toothpaste 300g,Personal Care,40.46,721,Winter,9.5,14.6,06-06-2024,27-03-2025
Haldiram's Chocolate 50g,Snacks,12.24,548,Autumn,14.5,20.8,22-12-2024,09-05-2025
Navneet Highlighter 750g,Stationery,12.01,929,Spring,9.3,3.9,25-01-2025,19-06-2025
Parle Cookies 300g,Snacks,19.38,350,Monsoon,13.9,17.9,07-08-2024,22-12-2024
Camlin Pencil 50g,Stationery,11.91,955,Spring,10.7,6.8,12-07-2024,19-02-2025
Britannia Chips 50g,Snacks,14.13,299,Winter,17.5,1.1,30-06-2024,21-12-2024
Amul Cheese 400g,Dairy,44.03,836,Winter,12.9,2.3,21-01-2025,27-08-2025
Amul Butter 750g,Dairy,48.14,187,Winter,15.3,26.1,05-04-2025,01-01-2026
Paperboat Tea 50g,Beverages,12.84,87,Autumn,19.2,15.2,01-04-2025,06-02-2026
Red Bull Tea 1kg,Beverages,44.49,690,Monsoon,4.8,22.4,19-11-2024,21-04-2025
Mother Dairy Yogurt 250g,Dairy,38.01,631,Summer,16.2,7.3,27-09-2024,28-04-2025
Mother Dairy Yogurt 300g,Dairy,16.48,667,Monsoon,12,18.4,16-03-2025,01-03-2026
Surf Excel Dishwash Liquid 500g,Household,13.12,197,Autumn,10.7,5.7,20-09-2024,11-02-2025
Tata Tea Soft Drink 300g,Beverages,31.59,536,Autumn,18.4,26.5,06-08-2024,08-07-2025
Tata Tea Soft Drink 150g,Beverages,43.5,650,Monsoon,11.5,12,05-09-2024,04-01-2025
Bru Tea 1kg,Beverages,43.47,279,Spring,14.4,11.4,30-09-2024,11-02-2025
Parle Chocolate 750g,Snacks,22.83,982,Autumn,9.1,25.4,04-06-2024,24-04-2025
Red Bull Tea 200g,Beverages,39.54,292,Winter,7.3,7.9,26-02-2025,14-01-2026
Bru Tea 50g,Beverages,6.57,824,Autumn,12.7,6.2,20-06-2024,30-11-2024
Bru Coffee 400g,Beverages,21.93,440,Summer,11.5,18.6,09-01-2025,20-10-2025
Himalaya Toothpaste 50g,Personal Care,23.12,381,Spring,16.3,27.7,30-09-2024,24-02-2025
Parle Biscuits 500g,Snacks,43.99,951,Winter,13.6,6.1,14-10-2024,26-02-2025
Camlin Pencil 250g,Stationery,14.13,964,Autumn,15.1,1.1,09-06-2024,17-01-2025
ITC Chips 300g,Snacks,39.22,163,Autumn,18.5,16.7,26-10-2024,17-08-2025
Haldiram's Cookies 500g,Snacks,46.12,853,Spring,7.7,19.3,11-11-2024,02-09-2025
Haldiram's Cookies 750g,Snacks,5.09,459,Winter,8.5,2.7,01-07-2024,10-11-2024
Classmate Marker 1kg,Stationery,48.31,437,Winter,5.6,1.5,06-04-2025,16-11-2025
Parle Cookies 250g,Snacks,8.39,579,Summer,3.6,24.4,02-03-2025,28-01-2026
Surf Excel Detergent Powder 300g,Household,19.65,574,Autumn,8,5.2,24-08-2024,09-05-2025
Himalaya Shampoo 50g,Personal Care,45.71,918,Spring,9.2,30,28-03-2025,17-09-2025
Cello Pen 500g,Stationery,48.57,906,Winter,7.8,3.3,28-01-2025,12-11-2025
Bru Soft Drink 100g,Beverages,45.13,211,Spring,8.7,26.4,17-12-2024,20-08-2025
Lizol Toilet Cleaner 200g,Household,22.41,969,Winter,16.2,9.9,05-09-2024,18-05-2025
ITC Chips 400g,Snacks,19.56,747,Summer,3.3,23.1,07-09-2024,17-03-2025
Navneet Pen 150g,Stationery,43.8,932,Spring,11.2,5.3,11-03-2025,23-07-2025
Paperboat Soft Drink 200g,Beverages,5.66,246,Summer,9.5,29.2,20-03-2025,02-01-2026
Vim Air Freshener 250g,Household,19.86,129,Winter,6.4,21.2,11-08-2024,01-03-2025
Camlin Marker 100g,Stationery,19.65,487,Spring,8.8,16.4,01-03-2025,13-09-2025
Tata Tea Coffee 750g,Beverages,47.28,41,Winter,5.5,1.3,19-10-2024,06-08-2025
Vim Toilet Cleaner 200g,Household,29.74,854,Summer,3.5,10.9,25-08-2024,05-07-2025
Amul Yogurt 150g,Dairy,42.2,592,Monsoon,18.1,6.1,29-10-2024,20-09-2025
Harpic Toilet Cleaner 200g,Household,38.7,682,Monsoon,11.5,4.7,08-06-2024,27-09-2024
Surf Excel Air Freshener 200g,Household,28.75,13,Summer,18.8,29,26-11-2024,29-04-2025
Bru Juice 250g,Beverages,8.29,819,Autumn,2.2,8.1,19-02-2025,30-01-2026
Red Bull Coffee 100g,Beverages,9.21,184,Monsoon,5.1,28.1,26-11-2024,22-06-2025
Navneet Pen 500g,Stationery,43.92,658,Monsoon,3.1,24.8,14-12-2024,25-08-2025
Navneet Highlighter 250g,Stationery,20.1,188,Spring,4.7,20.9,07-10-2024,11-06-2025
Cello Pen 50g,Stationery,43.93,823,Winter,6.1,12,01-02-2025,21-06-2025
Dove Soap 300g,Personal Care,26.28,199,Autumn,14.1,29.1,01-08-2024,23-01-2025
Camlin Marker 300g,Stationery,23.39,624,Winter,7.2,2.4,10-06-2024,14-09-2024
Colgate Soap 100g,Personal Care,46.26,353,Spring,19.6,27.5,07-04-2025,18-03-2026
ITC Namkeen 200g,Snacks,27.61,357,Autumn,18.3,22.9,25-07-2024,25-02-2025
Himalaya Face Wash 500g,Personal Care,17.37,92,Winter,17.4,6.2,21-06-2024,03-10-2024
Haldiram's Chips 300g,Snacks,6.54,41,Spring,12.5,11.6,28-07-2024,16-11-2024
Surf Excel Floor Cleaner 250g,Household,44.32,238,Summer,11.8,27.7,20-09-2024,19-01-2025
Haldiram's Namkeen 750g,Snacks,45.7,522,Summer,12.8,19.7,05-11-2024,11-08-2025
Patanjali Soap 500g,Personal Care,13.93,40,Winter,13.9,23.5,23-05-2024,07-03-2025
Camlin Marker 150g,Stationery,27.44,458,Spring,2.5,7.6,23-10-2024,10-05-2025
ITC Namkeen 150g,Snacks,36.21,444,Winter,7.3,3.3,03-06-2024,22-11-2024
Paperboat Juice 250g,Beverages,42.52,545,Winter,3.7,14.5,09-08-2024,25-07-2025
Camlin Highlighter 500g,Stationery,11.94,297,Spring,3,29.3,15-10-2024,02-08-2025
Navneet Highlighter 1kg,Stationery,29.26,385,Winter,19.6,10.8,15-12-2024,27-05-2025
ITC Chocolate 500g,Snacks,17.35,535,Summer,19.4,17.2,14-11-2024,07-09-2025
Haldiram's Cookies 100g,Snacks,38.5,743,Monsoon,18.1,10.8,20-01-2025,29-09-2025
Red Bull Juice 150g,Beverages,33.93,683,Summer,2.8,23.7,06-08-2024,16-05-2025
Bru Energy Drink 400g,Beverages,23.08,67,Spring,9.1,11.3,02-12-2024,18-08-2025
Patanjali Face Wash 750g,Personal Care,48.27,390,Monsoon,18.6,24,30-08-2024,29-05-2025
Surf Excel Floor Cleaner 200g,Household,28.01,103,Spring,16.1,2.4,13-10-2024,17-05-2025
Amul Cheese 500g,Dairy,40.38,974,Summer,14.3,3.4,27-11-2024,11-03-2025
Harpic Toilet Cleaner 1kg,Household,45.87,670,Monsoon,14.5,4.5,08-02-2025,26-11-2025
Tata Tea Juice 150g,Beverages,16.72,28,Autumn,19.5,14.2,29-10-2024,16-03-2025
Paperboat Soft Drink 100g,Beverages,10.32,971,Summer,11.4,1.1,28-05-2024,27-05-2025
Vim Air Freshener 100g,Household,29.44,381,Monsoon,6,28.9,13-07-2024,04-11-2024
ITC Namkeen 500g,Snacks,24.43,530,Monsoon,19.4,11.5,18-05-2024,01-05-2025
Parle Biscuits 750g,Snacks,11.05,809,Autumn,6.9,4.3,28-12-2024,11-07-2025
Tata Tea Juice 300g,Beverages,28.23,206,Winter,10.9,16.3,17-02-2025,26-11-2025
Parle Namkeen 1kg,Snacks,47.96,102,Winter,11.5,24.4,24-11-2024,16-05-2025
Paperboat Juice 200g,Beverages,25.21,660,Winter,4.8,5.7,07-08-2024,21-12-2024
Himalaya Shampoo 100g,Personal Care,13.76,677,Summer,14.9,21.8,15-01-2025,03-12-2025
Haldiram's Cookies 50g,Snacks,38.46,647,Monsoon,6.7,5.1,15-08-2024,12-04-2025
Navneet Pencil 50g,Stationery,36.69,837,Spring,4.1,7.2,28-08-2024,08-07-2025
Vim Detergent Powder 1kg,Household,18.73,805,Autumn,19.7,5.2,29-03-2025,01-01-2026
Classmate Highlighter 750g,Stationery,46.93,284,Summer,2.1,17.3,15-03-2025,30-09-2025
Patanjali Toothpaste 150g,Personal Care,45.87,970,Winter,5.5,9.3,29-08-2024,07-03-2025
Paperboat Tea 750g,Beverages,25.27,484,Summer,12.6,17.2,16-05-2024,13-10-2024
Dove Soap 200g,Personal Care,35.29,133,Summer,2.3,27.2,30-12-2024,21-09-2025
Patanjali Toothpaste 400g,Personal Care,48.18,390,Summer,7.6,10.7,26-07-2024,23-03-2025
Harpic Detergent Powder 200g,Household,21.2,636,Winter,17.1,12.3,22-12-2024,03-11-2025
Patanjali Soap 750g,Personal Care,24.87,215,Spring,15.4,29.4,29-07-2024,06-04-2025
Dove Face Wash 50g,Personal Care,24.95,107,Monsoon,16.9,20,16-05-2024,28-01-2025
Camlin Highlighter 200g,Stationery,26.23,352,Winter,3.4,1.9,15-10-2024,27-08-2025
Vim Detergent Powder 500g,Household,27.67,19,Autumn,3.1,5.6,17-05-2024,06-02-2025
Parle Biscuits 250g,Snacks,15.34,945,Autumn,7.2,25.3,08-01-2025,17-09-2025
Britannia Cookies 100g,Snacks,39.96,771,Spring,16,20.3,09-11-2024,04-06-2025
Britannia Namkeen 150g,Snacks,24.95,76,Winter,19.7,6.9,23-10-2024,28-08-2025
Parle Biscuits 400g,Snacks,47.96,637,Spring,17,4.7,11-04-2025,02-12-2025
Mother Dairy Cheese 250g,Dairy,43.72,998,Spring,15,21.9,27-06-2024,26-01-2025
Paperboat Tea 150g,Beverages,21.53,559,Monsoon,10.2,6.8,06-09-2024,10-07-2025
Dove Shampoo 150g,Personal Care,12.74,280,Monsoon,17.6,5.8,06-09-2024,23-02-2025
Red Bull Energy Drink 400g,Beverages,44.7,648,Summer,9.4,2.9,01-10-2024,15-08-2025
ITC Biscuits 300g,Snacks,47.56,331,Monsoon,12.6,7.1,29-01-2025,18-08-2025
Navneet Notebook 750g,Stationery,18.28,512,Winter,11.8,11.6,16-06-2024,03-04-2025
Haldiram's Biscuits 200g,Snacks,42.37,711,Summer,10.3,24,26-06-2024,18-05-2025
Red Bull Coffee 250g,Beverages,37.94,143,Winter,12.9,18.1,01-07-2024,21-06-2025
Dove Toothpaste 250g,Personal Care,8.67,42,Spring,14.6,27.8,25-12-2024,03-10-2025
ITC Cookies 150g,Snacks,15.34,632,Winter,3.4,5.7,02-11-2024,16-04-2025
Britannia Chocolate 100g,Snacks,15.39,503,Winter,8.1,29.8,04-09-2024,18-07-2025
Navneet Pencil 750g,Stationery,46.24,286,Spring,7.2,9.4,14-03-2025,13-01-2026
Harpic Toilet Cleaner 500g,Household,44.35,900,Monsoon,14.2,25.8,11-11-2024,24-10-2025
Red Bull Coffee 750g,Beverages,40.04,708,Spring,11.2,13.1,30-03-2025,10-07-2025
ITC Chocolate 1kg,Snacks,45.4,906,Monsoon,14.6,17.2,05-06-2024,22-09-2024
Lizol Air Freshener 750g,Household,39.46,938,Monsoon,12.1,5.9,19-03-2025,09-07-2025
Bru Tea 400g,Beverages,30.58,193,Monsoon,4.9,9.2,29-09-2024,16-03-2025
Cello Highlighter 250g,Stationery,19.13,925,Monsoon,16.4,3.3,15-08-2024,22-01-2025
Paperboat Coffee 1kg,Beverages,19.76,623,Monsoon,9.1,9.4,02-04-2025,07-10-2025
Bru Juice 300g,Beverages,20.23,974,Spring,2.8,23.8,17-10-2024,09-10-2025
Bru Coffee 300g,Beverages,45.16,772,Summer,9,24.3,26-11-2024,15-11-2025
Lizol Air Freshener 100g,Household,44.37,754,Monsoon,8.8,27.7,27-01-2025,23-05-2025
Britannia Chips 250g,Snacks,18,915,Summer,7.7,22.2,03-07-2024,14-12-2024
Patanjali Face Wash 200g,Personal Care,22.64,357,Summer,3.7,21.9,29-06-2024,19-04-2025
Tata Tea Tea 100g,Beverages,7.25,12,Monsoon,12.4,15.5,30-12-2024,17-04-2025
Dove Shampoo 400g,Personal Care,12.33,81,Autumn,7.5,15,14-01-2025,04-06-2025
Vim Toilet Cleaner 250g,Household,5.94,109,Winter,14.5,21.7,09-04-2025,21-10-2025
Himalaya Body Lotion 1kg,Personal Care,36.71,39,Monsoon,16.3,13.9,08-10-2024,02-10-2025
Colgate Body Lotion 200g,Personal Care,37.05,235,Summer,14,1.5,14-06-2024,20-11-2024
Himalaya Face Wash 300g,Personal Care,44.14,867,Monsoon,4.8,24.1,03-09-2024,15-02-2025
Harpic Dishwash Liquid 400g,Household,38.12,109,Winter,3.9,25.7,28-09-2024,30-12-2024
Mother Dairy Butter 750g,Dairy,19.82,421,Autumn,5.4,23.7,10-09-2024,19-06-2025
Dove Toothpaste 1kg,Personal Care,17.61,300,Winter,11.9,22.8,14-01-2025,14-09-2025
Lizol Dishwash Liquid 400g,Household,18.97,374,Spring,8,2.1,27-02-2025,08-11-2025
Himalaya Body Lotion 150g,Personal Care,35.51,871,Spring,9.3,12.3,27-02-2025,25-06-2025
Himalaya Face Wash 50g,Personal Care,12.73,270,Summer,17.1,26.5,07-03-2025,01-10-2025
Patanjali Soap 150g,Personal Care,12.1,48,Winter,10.4,14.9,01-09-2024,02-03-2025
Himalaya Soap 250g,Personal Care,9.39,667,Monsoon,11.7,8.9,04-04-2025,01-11-2025
Lizol Floor Cleaner 500g,Household,35.49,651,Autumn,11.1,20.9,01-04-2025,26-09-2025
Camlin Notebook 200g,Stationery,9.23,222,Winter,6.8,16.4,05-10-2024,10-08-2025
Dove Toothpaste 300g,Personal Care,44.45,218,Winter,4,19,17-07-2024,12-07-2025
Mother Dairy Butter 400g,Dairy,41.73,741,Monsoon,9.4,16.1,31-07-2024,31-10-2024
Red Bull Juice 200g,Beverages,10.15,244,Monsoon,11.8,15.4,01-06-2024,07-10-2024
Himalaya Soap 150g,Personal Care,31.34,444,Winter,12.2,5.3,02-12-2024,07-08-2025
Haldiram's Namkeen 150g,Snacks,27.04,423,Winter,11.1,23,29-12-2024,22-04-2025
Bru Juice 500g,Beverages,22.13,314,Winter,19.8,6.3,21-07-2024,08-04-2025
ITC Biscuits 150g,Snacks,12.7,851,Spring,14.5,11.3,04-02-2025,07-01-2026
Dove Toothpaste 400g,Personal Care,39.94,392,Spring,15.6,28.9,18-10-2024,08-09-2025
Navneet Notebook 400g,Stationery,41.82,819,Monsoon,3,21.2,02-02-2025,07-09-2025
Britannia Cookies 150g,Snacks,37.38,62,Monsoon,8.8,1.9,22-01-2025,15-06-2025
Camlin Pen 400g,Stationery,24.33,158,Autumn,14.7,19.1,23-08-2024,20-02-2025
Harpic Detergent Powder 1kg,Household,27,988,Summer,15.8,28.2,17-06-2024,02-01-2025
Dove Shampoo 300g,Personal Care,27.14,716,Monsoon,3.3,29.1,29-05-2024,26-04-2025
Bru Tea 500g,Beverages,47.2,998,Winter,7.9,19.8,16-07-2024,21-02-2025
Tata Tea Juice 400g,Beverages,14.95,173,Autumn,8.8,1.4,26-01-2025,14-08-2025
Amul Milk 100g,Dairy,12.61,789,Summer,16.9,18,01-01-2025,03-07-2025
ITC Chocolate 50g,Snacks,48.24,26,Monsoon,6.7,9,28-08-2024,25-04-2025
Parle Chips 150g,Snacks,28.13,410,Autumn,16.2,14.5,05-02-2025,02-01-2026
Cello Pen 1kg,Stationery,8.82,286,Autumn,10.9,21,10-03-2025,17-02-2026
ITC Chips 50g,Snacks,13.02,511,Autumn,11.7,5.4,25-08-2024,29-05-2025
Navneet Pen 750g,Stationery,28.13,794,Monsoon,9.6,17.5,08-01-2025,22-07-2025
Classmate Highlighter 50g,Stationery,26.61,821,Winter,16,4.5,31-07-2024,12-07-2025
Vim Toilet Cleaner 150g,Household,32.32,142,Monsoon,10.2,2.3,12-05-2024,12-03-2025
Paperboat Energy Drink 300g,Beverages,44.7,131,Spring,8,17.3,09-09-2024,12-06-2025
Haldiram's Biscuits 100g,Snacks,48.3,484,Spring,16.1,18.6,15-08-2024,11-12-2024
Amul Cheese 50g,Dairy,44.18,634,Autumn,16.9,4,28-06-2024,05-10-2024
Lizol Toilet Cleaner 750g,Household,47.89,999,Winter,5.2,5.9,11-06-2024,05-04-2025
Britannia Biscuits 250g,Snacks,25.09,938,Autumn,7.1,13,12-06-2024,30-09-2024
Classmate Pencil 300g,Stationery,7.41,712,Winter,7.3,5.7,28-12-2024,21-09-2025
Cello Pen 300g,Stationery,25.73,103,Spring,2.6,25,01-12-2024,25-11-2025
Amul Paneer 1kg,Dairy,38.17,81,Monsoon,4,12.5,02-08-2024,05-05-2025
Paperboat Tea 300g,Beverages,8.01,98,Winter,6,3.2,07-02-2025,10-09-2025
Patanjali Shampoo 400g,Personal Care,28.95,319,Autumn,16.5,11.7,08-03-2025,22-07-2025
Haldiram's Chips 150g,Snacks,8.45,746,Autumn,13.4,25.4,15-06-2024,20-11-2024
Haldiram's Chocolate 150g,Snacks,13.99,126,Summer,13.1,11.2,01-12-2024,23-07-2025
Patanjali Body Lotion 200g,Personal Care,22.71,639,Monsoon,19.5,23.6,05-09-2024,10-07-2025
Vim Detergent Powder 400g,Household,48.88,634,Spring,7.6,13.2,01-04-2025,13-01-2026
Lizol Toilet Cleaner 250g,Household,28.83,402,Spring,2.4,5.4,11-07-2024,24-11-2024
Surf Excel Toilet Cleaner 1kg,Household,18.62,742,Spring,7.7,13.6,06-08-2024,02-05-2025
Camlin Pen 100g,Stationery,24.93,388,Winter,15.6,27.2,23-07-2024,10-01-2025
Colgate Body Lotion 500g,Personal Care,31.94,473,Summer,17.8,18.6,30-03-2025,17-09-2025
Colgate Shampoo 100g,Personal Care,28.46,954,Winter,8.2,9,31-08-2024,02-02-2025
Amul Yogurt 1kg,Dairy,49.95,621,Autumn,12.5,15.8,12-08-2024,24-05-2025
Mother Dairy Paneer 1kg,Dairy,48.21,843,Monsoon,11.1,20.8,04-09-2024,24-08-2025
Himalaya Soap 400g,Personal Care,34.84,11,Autumn,9.1,29,28-05-2024,10-12-2024
Harpic Air Freshener 150g,Household,8.37,562,Autumn,6.9,7.4,19-03-2025,20-07-2025
Classmate Pencil 200g,Stationery,33.28,251,Monsoon,11.3,21.7,13-12-2024,03-04-2025
Lizol Toilet Cleaner 400g,Household,10.63,828,Spring,6,13.7,27-06-2024,22-04-2025
Mother Dairy Butter 50g,Dairy,34.48,925,Summer,10.8,12.9,05-06-2024,01-06-2025
Bru Energy Drink 300g,Beverages,5.45,569,Summer,2.8,15.5,02-06-2024,31-05-2025
Navneet Marker 100g,Stationery,11,160,Spring,17.1,15.1,10-06-2024,23-01-2025
Bru Energy Drink 1kg,Beverages,50,531,Autumn,19.1,26.1,06-12-2024,30-05-2025
Vim Air Freshener 300g,Household,24.65,599,Summer,19.5,18.5,17-05-2024,15-04-2025
Bru Coffee 1kg,Beverages,8.78,212,Summer,5.1,19.7,18-03-2025,19-02-2026
Paperboat Energy Drink 400g,Beverages,31.31,496,Spring,7.2,3.1,16-05-2024,15-10-2024
Dove Shampoo 750g,Personal Care,19.22,805,Winter,7.4,11.8,26-08-2024,28-06-2025
Parle Chips 500g,Snacks,23.15,14,Monsoon,8,18.2,17-03-2025,10-12-2025
Tata Tea Coffee 250g,Beverages,16.92,303,Spring,15.2,10.5,30-06-2024,25-06-2025
Dove Soap 1kg,Personal Care,13.85,594,Summer,15,26.6,19-11-2024,01-11-2025
Lizol Toilet Cleaner 100g,Household,19.19,378,Spring,19.5,3.6,16-03-2025,25-07-2025
Haldiram's Cookies 150g,Snacks,29.53,45,Spring,9.6,27.9,18-03-2025,28-09-2025
Harpic Toilet Cleaner 300g,Household,19.43,360,Winter,6.9,27,23-12-2024,13-12-2025
Amul Paneer 300g,Dairy,14.23,639,Summer,4.8,17.7,28-08-2024,05-08-2025
Vim Air Freshener 1kg,Household,37.41,500,Monsoon,16.2,17.2,26-08-2024,30-04-2025
Britannia Chocolate 50g,Snacks,43.19,920,Monsoon,19.2,22.9,24-03-2025,28-12-2025
Haldiram's Biscuits 250g,Snacks,21.7,245,Summer,4.7,19.6,31-05-2024,18-03-2025
Cello Highlighter 750g,Stationery,5.84,700,Autumn,8.6,25.4,11-04-2025,25-02-2026
Harpic Floor Cleaner 250g,Household,19.29,727,Autumn,15.7,6.4,11-11-2024,28-04-2025
Classmate Pencil 750g,Stationery,43.88,644,Monsoon,19.4,1.1,19-03-2025,14-11-2025
Paperboat Energy Drink 100g,Beverages,5.91,606,Spring,2.3,4,25-05-2024,06-01-2025
Colgate Toothpaste 150g,Personal Care,19.08,164,Monsoon,16.6,22.2,07-06-2024,06-05-2025
Red Bull Soft Drink 200g,Beverages,11.83,586,Summer,17.5,16.3,19-09-2024,02-03-2025
Bru Juice 100g,Beverages,9.34,805,Spring,14,12.5,05-06-2024,24-05-2025
Lizol Detergent Powder 150g,Household,9.3,181,Monsoon,17.3,7.2,31-01-2025,25-07-2025
Britannia Biscuits 500g,Snacks,36.42,280,Summer,6.8,12.6,02-11-2024,18-04-2025
Camlin Highlighter 1kg,Stationery,46.78,365,Autumn,7.1,11.9,13-06-2024,11-06-2025
Himalaya Soap 1kg,Personal Care,11.08,691,Summer,19.7,8.5,14-03-2025,29-10-2025
