Product_Name,Category,Profit_Per_Unit,Sales_Last_30_Days,Season_Used,Width_cm,Height_cm,Manufacturing_Date,Expiry_Date
Parle Cookies 400g,Snacks,11.42,615,Autumn,5.5,6.8,07-01-2025,23-06-2025
ITC Namkeen 750g,Snacks,29.11,101,Autumn,12.2,24.1,16-02-2025,17-05-2025
Patanjali Face Wash 150g,Personal Care,35.95,896,Spring,9,16.4,23-09-2024,17-03-2025
Mother Dairy Cheese 850g,Dairy,23.95,232,Winter,12.8,10.8,06-11-2024,12-02-2025
Mother Dairy Paneer 450g,Dairy,46.87,987,Autumn,13.8,23.8,14-09-2024,24-07-2025
Harpic Detergent Powder 1100g,Household,49.05,174,Autumn,19.3,8.1,16-02-2025,17-09-2025
Red Bull Juice 1200g,Beverages,30.05,366,Monsoon,8.2,17,24-02-2025,17-09-2025
Himalaya Shampoo 250g,Personal Care,12.6,868,Spring,12.3,10.4,29-11-2024,28-10-2025
Britannia Namkeen 1100g,Snacks,47.28,385,Spring,10.9,16,16-09-2024,18-07-2025
Haldiram's Cookies 50g,Snacks,40.19,692,Winter,3,17.7,30-10-2024,19-02-2025
Amul Cheese 750g,Dairy,19.88,122,Monsoon,18.1,2.8,13-02-2025,31-05-2025
ITC Biscuits 550g,Snacks,7.71,651,Spring,19.3,9.5,15-11-2024,07-10-2025
Patanjali Face Wash 250g,Personal Care,41.98,167,Monsoon,12.2,1.8,14-06-2024,18-05-2025
Harpic Floor Cleaner 1300g,Household,12.39,609,Summer,3.5,5.4,08-08-2024,21-11-2024
Himalaya Toothpaste 1300g,Personal Care,23.25,136,Summer,2,26.2,07-10-2024,13-08-2025
Himalaya Body Lotion 1400g,Personal Care,40.71,401,Autumn,11.2,3.6,24-07-2024,27-01-2025
Colgate Shampoo 1100g,Personal Care,24.56,806,Monsoon,5.2,3.6,15-12-2024,23-05-2025
Amul Milk 1050g,Dairy,36.74,100,Winter,4.1,3.7,07-12-2024,19-05-2025
Lizol Detergent Powder 200g,Household,10.32,625,Monsoon,4.5,6.1,30-08-2024,02-06-2025
Tata Tea Tea 1000g,Beverages,10.36,524,Monsoon,18.9,3.8,13-09-2024,26-02-2025
Harpic Air Freshener 900g,Household,47.88,998,Summer,3,10.3,23-01-2025,13-11-2025
Red Bull Coffee 1150g,Beverages,42.21,813,Spring,11.1,13.9,22-01-2025,07-01-2026
Dove Face Wash 1350g,Personal Care,13.82,23,Spring,2.4,10.7,04-03-2025,07-07-2025
ITC Namkeen 1100g,Snacks,20.04,530,Spring,15.6,10.3,15-02-2025,22-01-2026
Dove Body Lotion 750g,Personal Care,49.55,575,Monsoon,15.1,9.3,02-08-2024,04-02-2025
Tata Tea Coffee 850g,Beverages,48.23,591,Winter,8.3,3.8,25-03-2025,14-11-2025
Patanjali Body Lotion 50g,Personal Care,35.1,418,Spring,11.4,28.8,11-04-2025,12-10-2025
Haldiram's Namkeen 150g,Snacks,13.58,808,Summer,3.6,6.7,24-11-2024,31-03-2025
Red Bull Energy Drink 1300g,Beverages,47.42,631,Autumn,14.2,13.9,10-04-2025,27-11-2025
ITC Cookies 700g,Snacks,8.54,924,Spring,11.5,16.4,07-02-2025,15-11-2025
Britannia Namkeen 1200g,Snacks,11.87,296,Monsoon,19.7,4,25-11-2024,31-03-2025
Mother Dairy Yogurt 550g,Dairy,48.17,864,Monsoon,9,7.6,10-08-2024,10-08-2025
Surf Excel Toilet Cleaner 1050g,Household,10.28,65,Summer,13.4,14.7,13-12-2024,20-07-2025
Colgate Face Wash 800g,Personal Care,46.62,388,Summer,9.6,13.1,14-03-2025,01-08-2025
Vim Dishwash Liquid 200g,Household,26.47,260,Spring,4.4,14.3,23-06-2024,24-11-2024
Red Bull Soft Drink 1300g,Beverages,37.22,237,Spring,13.7,14.7,24-06-2024,15-11-2024
Amul Paneer 650g,Dairy,47.88,164,Spring,11.2,21.4,28-01-2025,15-08-2025
Paperboat Juice 1350g,Beverages,43.4,699,Autumn,3.4,27.6,12-07-2024,20-12-2024
Paperboat Soft Drink 1350g,Beverages,7.94,832,Autumn,3.6,7.6,17-09-2024,23-02-2025
Parle Chocolate 900g,Snacks,18.21,117,Spring,9.7,6.1,07-09-2024,10-06-2025
Patanjali Soap 1050g,Personal Care,31.17,784,Winter,12.5,6.2,17-06-2024,07-04-2025
Mother Dairy Paneer 1350g,Dairy,19.15,351,Autumn,2.3,5.7,13-06-2024,11-09-2024
Harpic Dishwash Liquid 1200g,Household,12.44,220,Spring,5.5,5,30-12-2024,30-06-2025
Bru Coffee 500g,Beverages,11.99,415,Monsoon,3.6,6.9,28-05-2024,18-05-2025
Mother Dairy Butter 1050g,Dairy,36.79,839,Winter,14.1,28.2,04-11-2024,23-10-2025
Lizol Floor Cleaner 1250g,Household,14.79,899,Spring,12.4,14.8,21-06-2024,03-11-2024
Patanjali Shampoo 450g,Personal Care,6.91,453,Winter,13,22.7,30-07-2024,27-07-2025
Amul Milk 750g,Dairy,25.05,795,Spring,2.6,6.1,31-12-2024,12-05-2025
Patanjali Toothpaste 550g,Personal Care,34.11,439,Winter,10.3,24.8,07-07-2024,27-04-2025
Mother Dairy Butter 1000g,Dairy,33.21,506,Autumn,6.5,2,17-02-2025,22-11-2025
Britannia Chips 350g,Snacks,8.15,999,Spring,4.3,18.8,20-01-2025,02-09-2025
Vim Dishwash Liquid 1000g,Household,27.63,858,Winter,12.4,28.3,26-02-2025,06-12-2025
Mother Dairy Yogurt 650g,Dairy,7.33,25,Winter,8.8,18.8,23-05-2024,28-02-2025
Amul Cheese 400g,Dairy,24.43,25,Autumn,5.2,20.8,11-12-2024,06-05-2025
Tata Tea Juice 450g,Beverages,21.81,844,Spring,12.8,20.6,09-01-2025,22-12-2025
Paperboat Energy Drink 500g,Beverages,18.58,643,Spring,19.6,17.8,03-04-2025,02-02-2026
Himalaya Shampoo 50g,Personal Care,8.25,372,Spring,14.4,17.3,20-05-2024,04-02-2025
Parle Biscuits 300g,Snacks,18.25,729,Spring,12.2,7.6,27-01-2025,07-12-2025
Parle Chocolate 250g,Snacks,36.48,454,Spring,14.5,27.6,18-12-2024,21-05-2025
Harpic Toilet Cleaner 1450g,Household,5.88,835,Summer,5.2,7.8,14-02-2025,27-11-2025
Harpic Detergent Powder 1500g,Household,12.49,645,Autumn,16.2,11.7,05-04-2025,26-12-2025
Tata Tea Juice 300g,Beverages,32.87,564,Monsoon,18,20.8,23-08-2024,03-06-2025
Haldiram's Biscuits 50g,Snacks,31.77,193,Winter,11.9,6,01-09-2024,06-02-2025
Harpic Detergent Powder 700g,Household,5.83,349,Autumn,2.8,12.4,23-10-2024,06-10-2025
Britannia Cookies 200g,Snacks,30.03,457,Winter,13.5,23.7,14-02-2025,24-07-2025
Harpic Detergent Powder 350g,Household,41.91,759,Monsoon,17.9,24.6,28-05-2024,10-04-2025
Britannia Biscuits 500g,Snacks,37.11,598,Winter,6.7,10.2,13-12-2024,30-06-2025
Himalaya Body Lotion 1300g,Personal Care,32.23,660,Spring,4.6,16.6,17-12-2024,30-04-2025
Surf Excel Dishwash Liquid 250g,Household,12.7,441,Monsoon,15.5,21.1,13-09-2024,07-01-2025
Dove Toothpaste 450g,Personal Care,10.83,897,Summer,3,18.8,17-02-2025,01-06-2025
Patanjali Toothpaste 300g,Personal Care,29.06,43,Autumn,9.5,5.3,25-05-2024,02-04-2025
Parle Chips 650g,Snacks,5.05,102,Winter,10,18.8,21-10-2024,09-06-2025
Britannia Chips 1350g,Snacks,15.6,436,Monsoon,19.7,25.9,14-08-2024,12-08-2025
Colgate Toothpaste 50g,Personal Care,45.73,59,Spring,5.9,7.5,10-10-2024,28-01-2025
Patanjali Toothpaste 350g,Personal Care,35.64,307,Winter,16.1,16.4,29-12-2024,03-05-2025
Parle Biscuits 100g,Snacks,16.85,130,Spring,7.7,13.7,12-02-2025,14-06-2025
Himalaya Toothpaste 1350g,Personal Care,45.48,274,Autumn,4,22.7,15-06-2024,08-03-2025
Dove Shampoo 300g,Personal Care,16.07,884,Summer,17.3,23.1,27-11-2024,20-11-2025
Haldiram's Cookies 1250g,Snacks,12.38,783,Autumn,19.3,18,12-02-2025,29-05-2025
Haldiram's Biscuits 600g,Snacks,33.08,178,Spring,12.8,21.6,25-11-2024,02-09-2025
Himalaya Soap 450g,Personal Care,43.33,270,Winter,10.2,11.5,11-03-2025,16-07-2025
Britannia Cookies 100g,Snacks,22.49,499,Summer,15.3,28.9,02-09-2024,29-08-2025
Bru Coffee 750g,Beverages,44.95,171,Summer,16.1,17.2,20-10-2024,29-04-2025
Red Bull Energy Drink 850g,Beverages,20.3,802,Autumn,10.3,2.9,11-06-2024,17-11-2024
Colgate Body Lotion 750g,Personal Care,41.34,645,Spring,4,13.3,21-02-2025,12-11-2025
Parle Biscuits 550g,Snacks,30.39,278,Autumn,9.5,24.6,08-10-2024,07-03-2025
Himalaya Shampoo 1200g,Personal Care,22.43,770,Winter,2.8,22.9,18-05-2024,28-01-2025
Colgate Shampoo 300g,Personal Care,18.35,182,Autumn,10.7,29.8,27-05-2024,03-02-2025
Lizol Detergent Powder 350g,Household,35.93,778,Autumn,9,27.8,11-02-2025,24-12-2025
Patanjali Shampoo 500g,Personal Care,34.29,315,Winter,4.2,20.2,15-01-2025,25-04-2025
Patanjali Shampoo 1100g,Personal Care,12.42,473,Monsoon,18.2,24.8,02-10-2024,05-04-2025
Himalaya Face Wash 1300g,Personal Care,13.91,701,Spring,17.7,20.8,01-06-2024,11-04-2025
Amul Butter 1500g,Dairy,42.73,797,Autumn,7,5.4,24-02-2025,11-07-2025
Amul Milk 300g,Dairy,7.29,953,Monsoon,12.1,25.4,08-12-2024,29-03-2025
Colgate Shampoo 150g,Personal Care,28.08,984,Spring,11.3,26.8,21-01-2025,20-10-2025
Tata Tea Energy Drink 900g,Beverages,46.81,605,Spring,5,12.5,06-11-2024,23-08-2025
Colgate Soap 800g,Personal Care,27.12,879,Spring,17.3,15.6,02-04-2025,31-12-2025
Amul Butter 150g,Dairy,40.43,839,Summer,4.7,17.5,23-06-2024,27-03-2025
Britannia Chocolate 1250g,Snacks,39.2,299,Winter,6.5,1.7,05-12-2024,05-12-2025
Himalaya Toothpaste 250g,Personal Care,42.37,547,Summer,4.9,23.6,30-05-2024,25-03-2025
Lizol Air Freshener 550g,Household,47.51,468,Summer,10.4,8,31-03-2025,04-10-2025
Red Bull Coffee 1350g,Beverages,36.51,43,Autumn,2.7,23.2,09-03-2025,04-02-2026
Tata Tea Energy Drink 200g,Beverages,12.12,229,Summer,8.1,5.1,09-06-2024,03-12-2024
Britannia Biscuits 1300g,Snacks,46.69,891,Monsoon,14.8,17.5,26-11-2024,14-04-2025
Harpic Floor Cleaner 850g,Household,13.71,290,Summer,15.3,13.5,27-03-2025,21-09-2025
Britannia Biscuits 1450g,Snacks,22.83,150,Autumn,9.9,25.3,25-01-2025,08-12-2025
Dove Toothpaste 750g,Personal Care,25.75,564,Summer,2.2,10.3,13-05-2024,12-04-2025
Dove Toothpaste 300g,Personal Care,41.67,556,Winter,2.3,9.6,27-09-2024,11-02-2025
Patanjali Toothpaste 900g,Personal Care,43.61,261,Summer,6.2,6.3,05-01-2025,03-10-2025
ITC Namkeen 1450g,Snacks,41.91,632,Autumn,17.7,20.6,09-11-2024,01-03-2025
Parle Cookies 100g,Snacks,44.94,908,Autumn,7.5,15.6,01-03-2025,25-02-2026
Colgate Shampoo 950g,Personal Care,41.17,415,Summer,4,24.8,09-08-2024,01-07-2025
Colgate Shampoo 250g,Personal Care,48.01,579,Autumn,16.9,13.2,24-06-2024,21-10-2024
Surf Excel Detergent Powder 850g,Household,33.61,974,Spring,9.4,13.1,19-05-2024,05-10-2024
Red Bull Energy Drink 500g,Beverages,15.15,987,Autumn,7.7,19.3,25-05-2024,14-04-2025
ITC Namkeen 200g,Snacks,25.06,474,Monsoon,12,13.7,31-10-2024,13-10-2025
Patanjali Body Lotion 150g,Personal Care,28.6,687,Monsoon,16.1,7.1,31-01-2025,21-08-2025
Tata Tea Soft Drink 1100g,Beverages,11.24,321,Summer,19.9,17,08-10-2024,28-03-2025
Harpic Detergent Powder 800g,Household,33.5,410,Monsoon,18.3,18.2,06-11-2024,28-03-2025
Vim Toilet Cleaner 1400g,Household,28.53,106,Spring,5.1,6.1,24-06-2024,27-09-2024
Dove Toothpaste 100g,Personal Care,16.1,611,Autumn,10.8,24.2,25-05-2024,01-10-2024
Haldiram's Chips 750g,Snacks,15.31,19,Autumn,19.7,14.2,02-04-2025,14-01-2026
Haldiram's Chips 200g,Snacks,45.23,91,Summer,2.8,25,04-03-2025,08-07-2025
ITC Namkeen 300g,Snacks,45.29,896,Spring,18.9,1.5,29-12-2024,17-10-2025
Dove Shampoo 450g,Personal Care,40.15,625,Autumn,11.5,14,03-09-2024,31-07-2025
Red Bull Soft Drink 300g,Beverages,31.72,493,Summer,9.7,11.6,19-02-2025,16-01-2026
Haldiram's Biscuits 350g,Snacks,20.16,728,Spring,10,12.2,16-12-2024,05-12-2025
Haldiram's Cookies 550g,Snacks,32.09,961,Autumn,14.6,11.3,26-06-2024,20-11-2024
Britannia Chips 600g,Snacks,19.5,605,Summer,14.1,28.9,07-06-2024,07-12-2024
Mother Dairy Milk 550g,Dairy,11.26,632,Winter,2.7,21.4,06-04-2025,15-01-2026
Colgate Body Lotion 450g,Personal Care,8.14,167,Monsoon,13.9,13.6,27-10-2024,02-08-2025
Patanjali Shampoo 1000g,Personal Care,9.74,415,Spring,3.3,12.6,27-01-2025,03-11-2025
Patanjali Face Wash 1450g,Personal Care,7.75,929,Winter,2.6,20.1,15-10-2024,26-08-2025
Paperboat Tea 1500g,Beverages,32.43,417,Winter,18.6,19.8,30-07-2024,01-01-2025
Patanjali Shampoo 250g,Personal Care,49.99,599,Monsoon,5.8,16.2,01-11-2024,30-07-2025
ITC Namkeen 950g,Snacks,40.31,118,Spring,16.1,25,05-01-2025,26-12-2025
Amul Milk 350g,Dairy,42.09,385,Winter,9.9,26.3,14-03-2025,19-08-2025
Lizol Detergent Powder 1450g,Household,26.04,130,Winter,7.4,11.3,14-06-2024,18-04-2025
Surf Excel Floor Cleaner 1200g,Household,32.81,500,Autumn,10.7,19.9,13-10-2024,04-03-2025
Red Bull Energy Drink 1250g,Beverages,48.46,898,Monsoon,16.3,17.7,24-03-2025,13-01-2026
ITC Cookies 1000g,Snacks,13.98,544,Monsoon,3,21.5,15-06-2024,29-04-2025
Patanjali Shampoo 400g,Personal Care,24.01,558,Spring,8,29.5,26-05-2024,29-08-2024
Dove Body Lotion 1450g,Personal Care,6.31,878,Summer,9.8,8.5,14-01-2025,05-10-2025
Parle Chocolate 200g,Snacks,39.94,314,Autumn,9.1,22.2,24-11-2024,02-06-2025
Bru Coffee 300g,Beverages,11.02,484,Winter,15.4,20.1,03-04-2025,24-10-2025
Patanjali Shampoo 700g,Personal Care,5.37,257,Monsoon,3.8,16.2,09-12-2024,04-11-2025
Dove Face Wash 1250g,Personal Care,7.11,991,Autumn,8,28.4,16-07-2024,02-02-2025
Red Bull Soft Drink 900g,Beverages,26.99,232,Autumn,16.4,8.9,24-01-2025,29-10-2025
Harpic Detergent Powder 1350g,Household,8.33,640,Winter,19.6,17.2,12-03-2025,23-10-2025
Parle Biscuits 350g,Snacks,15.45,925,Summer,17.4,4.8,25-09-2024,12-04-2025
Britannia Namkeen 1350g,Snacks,18.33,113,Winter,20,28.8,16-03-2025,15-10-2025
Amul Yogurt 250g,Dairy,26.36,353,Summer,9.4,7.5,26-12-2024,24-12-2025
Lizol Air Freshener 1450g,Household,16.18,683,Summer,16.6,26.6,23-10-2024,03-05-2025
ITC Chocolate 1000g,Snacks,49.77,518,Monsoon,15.8,2.8,26-05-2024,13-04-2025
Harpic Dishwash Liquid 50g,Household,36.98,450,Summer,14.2,20.1,24-11-2024,06-09-2025
Colgate Toothpaste 900g,Personal Care,21.34,584,Winter,17.2,22.2,22-06-2024,01-03-2025
Patanjali Soap 1350g,Personal Care,16.17,289,Autumn,2.9,18.1,12-06-2024,06-03-2025
Surf Excel Floor Cleaner 1150g,Household,19.74,16,Monsoon,4,16.5,23-01-2025,19-09-2025
Himalaya Body Lotion 1100g,Personal Care,29.02,590,Winter,13.5,29.8,31-08-2024,30-08-2025
Dove Toothpaste 150g,Personal Care,32.75,431,Spring,14.3,5,07-11-2024,13-09-2025
Lizol Detergent Powder 900g,Household,22.08,246,Spring,10,18.5,17-09-2024,22-12-2024
Himalaya Body Lotion 250g,Personal Care,25.11,740,Spring,8.2,27.4,04-01-2025,20-06-2025
Bru Juice 1100g,Beverages,38.24,74,Spring,3.9,23.9,27-05-2024,07-10-2024
Paperboat Energy Drink 1400g,Beverages,43.71,538,Spring,11.5,16.1,08-03-2025,31-01-2026
Paperboat Tea 850g,Beverages,24.05,146,Autumn,9.1,17,23-05-2024,08-01-2025
Vim Floor Cleaner 100g,Household,41.24,308,Monsoon,19.7,4.8,04-03-2025,10-10-2025
Lizol Air Freshener 1000g,Household,6.67,199,Winter,5.8,14.8,22-07-2024,30-05-2025
Amul Cheese 50g,Dairy,35.04,825,Spring,2.5,19.1,27-12-2024,08-06-2025
Mother Dairy Milk 700g,Dairy,18.16,890,Summer,9.8,13.1,03-09-2024,16-04-2025
Lizol Air Freshener 400g,Household,35.06,923,Winter,17,18.8,16-09-2024,13-01-2025
Paperboat Juice 450g,Beverages,35.84,764,Winter,7.4,20.8,01-11-2024,24-05-2025
Mother Dairy Yogurt 900g,Dairy,25.47,155,Autumn,7.7,7.3,22-03-2025,27-10-2025
Parle Chocolate 550g,Snacks,22.52,486,Monsoon,9.3,6.8,13-06-2024,09-06-2025
Britannia Biscuits 650g,Snacks,34.05,691,Spring,10.1,5.2,06-11-2024,07-02-2025
Colgate Body Lotion 50g,Personal Care,42.86,35,Summer,7.6,1.5,07-07-2024,10-02-2025
Mother Dairy Yogurt 300g,Dairy,36.54,870,Winter,13.8,29.1,27-02-2025,24-12-2025
Lizol Toilet Cleaner 900g,Household,43.9,497,Winter,2.4,20,06-01-2025,25-08-2025
Tata Tea Soft Drink 200g,Beverages,6.43,401,Summer,10.3,15.9,09-07-2024,16-04-2025
ITC Cookies 50g,Snacks,46.6,588,Spring,15.2,1.4,06-12-2024,27-06-2025
Patanjali Body Lotion 1300g,Personal Care,12.8,466,Winter,19.4,9.9,04-07-2024,16-03-2025
ITC Cookies 250g,Snacks,49.83,526,Spring,4.3,25.4,01-09-2024,25-02-2025
Parle Cookies 350g,Snacks,38.06,937,Monsoon,13.9,5.1,26-05-2024,22-04-2025
Surf Excel Toilet Cleaner 1200g,Household,26.33,985,Summer,13.9,15,17-07-2024,01-04-2025
Himalaya Body Lotion 900g,Personal Care,46.13,577,Monsoon,7.3,18.5,12-01-2025,27-06-2025
Parle Biscuits 850g,Snacks,22.66,620,Autumn,17.7,15.8,24-05-2024,09-05-2025
Haldiram's Namkeen 800g,Snacks,32.37,358,Winter,6.2,6,30-11-2024,01-05-2025
Surf Excel Air Freshener 200g,Household,31.6,266,Winter,8,16.2,07-07-2024,14-12-2024
Vim Toilet Cleaner 1200g,Household,7.74,915,Autumn,12.9,6.4,23-03-2025,14-02-2026
Harpic Dishwash Liquid 1500g,Household,39.73,756,Spring,6.4,26.6,16-08-2024,31-05-2025
Patanjali Shampoo 150g,Personal Care,25.82,293,Monsoon,5.9,25.2,13-09-2024,16-12-2024
Parle Namkeen 1450g,Snacks,6.64,910,Monsoon,19.4,13,15-06-2024,22-09-2024
Amul Paneer 150g,Dairy,41.37,450,Autumn,19.1,7.6,10-04-2025,04-01-2026
Haldiram's Namkeen 650g,Snacks,21.41,666,Spring,2.6,17.5,03-03-2025,09-08-2025
Lizol Dishwash Liquid 250g,Household,43.04,130,Monsoon,6.5,27.7,25-03-2025,21-08-2025
Harpic Detergent Powder 850g,Household,5.18,459,Winter,4.6,29.2,02-09-2024,14-06-2025
Harpic Air Freshener 750g,Household,12.02,291,Winter,7.8,9.9,16-05-2024,24-02-2025
Parle Namkeen 850g,Snacks,48.65,439,Winter,6.4,13,26-02-2025,28-12-2025
Britannia Chocolate 150g,Snacks,14.11,899,Winter,12.8,14.2,22-05-2024,16-02-2025
Mother Dairy Yogurt 1400g,Dairy,13.93,685,Spring,5.4,13.5,14-02-2025,04-09-2025
Colgate Soap 300g,Personal Care,35.01,554,Spring,16,7.1,02-11-2024,01-04-2025
Colgate Soap 250g,Personal Care,35.77,172,Summer,17.8,3,13-03-2025,31-08-2025
Patanjali Shampoo 850g,Personal Care,6.74,813,Autumn,5.5,7.5,16-12-2024,22-08-2025
Harpic Toilet Cleaner 1200g,Household,29.02,792,Autumn,10.9,3.1,04-01-2025,19-12-2025
Amul Paneer 1450g,Dairy,41.11,612,Summer,15.8,21.9,13-08-2024,14-07-2025
Tata Tea Tea 500g,Beverages,14.89,792,Autumn,13.4,3.9,09-11-2024,09-11-2025
Parle Chocolate 350g,Snacks,45.35,437,Spring,9.9,8.1,13-07-2024,17-01-2025
Dove Toothpaste 550g,Personal Care,26.87,756,Spring,10.7,21.1,02-03-2025,14-09-2025
Britannia Namkeen 350g,Snacks,26.62,933,Autumn,19.4,7,21-08-2024,20-03-2025
Amul Paneer 950g,Dairy,40.7,981,Autumn,17.8,12.3,12-05-2024,18-04-2025
Paperboat Tea 1200g,Beverages,44.71,813,Autumn,5.8,23.4,13-09-2024,04-07-2025
Parle Chips 700g,Snacks,31.98,940,Winter,13.7,14.6,05-08-2024,21-02-2025
Mother Dairy Milk 350g,Dairy,40.69,242,Autumn,4.9,15,08-02-2025,17-06-2025
Dove Soap 1100g,Personal Care,47.47,739,Monsoon,15.4,5.6,13-08-2024,22-02-2025
Lizol Toilet Cleaner 800g,Household,36.7,400,Monsoon,12.1,7.5,28-10-2024,14-05-2025
Paperboat Tea 350g,Beverages,19.87,950,Monsoon,11.9,28.5,18-12-2024,11-06-2025
Parle Biscuits 650g,Snacks,17.07,465,Monsoon,14.5,6.5,22-07-2024,25-11-2024
Dove Shampoo 600g,Personal Care,43.1,30,Autumn,3.3,11.3,06-10-2024,17-02-2025
ITC Chocolate 100g,Snacks,37.49,453,Winter,12.2,13.7,20-09-2024,05-05-2025
Red Bull Tea 1450g,Beverages,13.87,85,Autumn,5.2,13.7,17-05-2024,18-10-2024
Parle Chips 900g,Snacks,30.63,76,Spring,17.8,9.6,23-11-2024,12-05-2025
Patanjali Shampoo 50g,Personal Care,10.25,866,Autumn,5.3,18.6,19-01-2025,26-10-2025
Haldiram's Cookies 1500g,Snacks,41.14,854,Spring,6.6,29.9,02-09-2024,04-08-2025
Harpic Detergent Powder 450g,Household,10,398,Winter,12.2,10.5,13-05-2024,09-09-2024
ITC Chips 100g,Snacks,18.04,516,Summer,6.5,23.2,13-11-2024,17-06-2025
Britannia Biscuits 1100g,Snacks,26.49,92,Winter,6,25.3,24-09-2024,16-05-2025
Britannia Cookies 950g,Snacks,25.6,632,Summer,4.8,12.6,17-02-2025,12-02-2026
Tata Tea Coffee 1450g,Beverages,15.17,851,Summer,19.1,2,20-02-2025,17-01-2026
ITC Biscuits 150g,Snacks,34.01,187,Winter,7.4,5.6,14-05-2024,14-01-2025
Tata Tea Soft Drink 250g,Beverages,34.11,340,Summer,16.2,3.3,19-08-2024,20-11-2024
Parle Chips 1100g,Snacks,10.03,343,Summer,17.7,19.7,31-05-2024,15-10-2024
Himalaya Shampoo 650g,Personal Care,47.57,14,Winter,9.5,7.7,27-09-2024,21-07-2025
Bru Coffee 100g,Beverages,45.34,553,Monsoon,14.4,8.2,20-05-2024,28-10-2024
Britannia Biscuits 1050g,Snacks,26.64,634,Autumn,19.7,27,04-08-2024,16-12-2024
Vim Detergent Powder 800g,Household,8.94,542,Autumn,8.8,26.4,19-09-2024,03-01-2025
Amul Butter 100g,Dairy,36.13,990,Monsoon,16.5,6.3,25-02-2025,24-08-2025
Amul Milk 650g,Dairy,35.7,16,Spring,13.9,19.1,03-12-2024,02-10-2025
Parle Chocolate 1500g,Snacks,22.17,437,Summer,8.9,19.5,30-10-2024,12-03-2025
Parle Chocolate 1350g,Snacks,22.87,686,Monsoon,13,8.1,10-12-2024,26-04-2025
Mother Dairy Yogurt 500g,Dairy,16.42,863,Spring,16.5,5.4,14-01-2025,27-12-2025
Surf Excel Detergent Powder 600g,Household,11.94,965,Winter,13.4,1.4,07-06-2024,28-12-2024
ITC Namkeen 1150g,Snacks,18.67,934,Autumn,14.2,28.7,10-08-2024,29-11-2024
Lizol Floor Cleaner 700g,Household,23.36,715,Spring,10.9,2.3,15-09-2024,27-04-2025
Dove Shampoo 1450g,Personal Care,27.79,118,Summer,5.3,5.8,18-08-2024,28-02-2025
Parle Cookies 900g,Snacks,16.65,101,Winter,9.2,19.5,12-01-2025,10-12-2025
Bru Energy Drink 100g,Beverages,6.57,50,Autumn,20,25.6,09-02-2025,29-07-2025
Dove Body Lotion 550g,Personal Care,40.48,712,Spring,7,10.5,13-11-2024,29-04-2025
Red Bull Juice 400g,Beverages,47.67,731,Autumn,16.2,22.5,24-12-2024,30-11-2025
Red Bull Juice 650g,Beverages,10.01,944,Summer,14.6,18.6,12-07-2024,18-12-2024
Red Bull Juice 350g,Beverages,38.39,372,Autumn,12.2,7.1,27-01-2025,04-07-2025
ITC Biscuits 950g,Snacks,26.95,985,Summer,4.7,12.5,11-04-2025,09-04-2026
Britannia Chocolate 1300g,Snacks,28.05,767,Spring,6.2,25.4,15-03-2025,19-09-2025
Dove Body Lotion 1400g,Personal Care,9.09,345,Winter,8.5,26.1,18-03-2025,26-09-2025
Patanjali Shampoo 750g,Personal Care,45.16,961,Winter,17.7,14,06-08-2024,09-04-2025
ITC Biscuits 600g,Snacks,21.88,802,Monsoon,3.1,6.9,11-09-2024,07-09-2025
Patanjali Body Lotion 450g,Personal Care,37.53,452,Autumn,4.1,18.2,17-01-2025,19-08-2025
Amul Yogurt 550g,Dairy,27.56,845,Winter,16.3,4.7,08-08-2024,08-04-2025
Vim Floor Cleaner 150g,Household,30.06,49,Spring,15.3,9.1,09-06-2024,03-11-2024
Paperboat Energy Drink 550g,Beverages,37.47,13,Winter,2.8,11,14-03-2025,30-10-2025
Vim Toilet Cleaner 1000g,Household,47.25,730,Autumn,15.8,21,21-03-2025,13-03-2026
Britannia Cookies 900g,Snacks,27.95,942,Winter,17.4,2.1,09-12-2024,22-10-2025
Patanjali Body Lotion 1350g,Personal Care,26.87,437,Summer,11.3,22.3,28-05-2024,28-12-2024
Amul Yogurt 1000g,Dairy,10.4,568,Spring,11.3,22.4,31-12-2024,27-10-2025
Paperboat Tea 1100g,Beverages,6.7,989,Summer,12.9,1.5,06-10-2024,06-05-2025
Tata Tea Soft Drink 1300g,Beverages,39.4,398,Autumn,8,22.7,07-01-2025,15-05-2025
Mother Dairy Yogurt 850g,Dairy,45.69,357,Winter,2.3,27.3,23-07-2024,16-05-2025
Himalaya Soap 200g,Personal Care,12.88,587,Winter,6.4,8,18-08-2024,02-08-2025
ITC Chips 1100g,Snacks,24.6,622,Winter,2.2,16,08-02-2025,07-12-2025
Red Bull Juice 1350g,Beverages,38.11,664,Monsoon,19.5,3.6,18-09-2024,02-04-2025
Mother Dairy Paneer 1400g,Dairy,24.04,605,Summer,19.3,2.9,03-11-2024,25-08-2025
Amul Cheese 100g,Dairy,23.75,397,Autumn,3,9.6,05-10-2024,23-05-2025
Amul Cheese 550g,Dairy,8.08,188,Autumn,15.8,26.1,03-01-2025,26-10-2025
Bru Energy Drink 850g,Beverages,14.65,869,Spring,9.1,20.1,12-08-2024,14-07-2025
Britannia Chips 950g,Snacks,12.67,744,Winter,16.5,17.1,08-10-2024,01-07-2025
Haldiram's Biscuits 250g,Snacks,40.76,956,Winter,12.8,6.7,18-12-2024,23-07-2025
